,FID,ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,year
23,23.0,72,PUERTO RICO,PR,Corozal,72047,"Corozal Municipio, Puerto Rico",42.5727980308,35484.0,0.0,13063.0,233.0,11011.0,306.0,19774.0,1450.0,3009.0,487.0,7793.0,747.0,7369.0,560.0,5395.0,0.0,8288.0,0.0,7670.0,485.0,1219.0,270.3,35239.0,306.0,25617.0,1384.5,74.0,57.7,129.0,79.0,851.0,262.0,1562.0,277.0,334.0,202.0,56.1,4.1,27.8,4.0,7793.0,747.0,31.4,2.4,15.2,0.0,23.4,0.0,21.8,1.4,11.1,2.4,99.3,0.9,76.59999999999998,4.1,0.6,0.4,1.0,0.6,7.7,2.4,14.2,2.5,0.9,0.6,0.7922,0.8961,0.8052,0.6883,3.1818,0.8961,0.2208,0.7662,0.5065,0.1429,1.6364,0.2208,0.2987,0.8701,1.1688,0.5844,0.0519,0.9351,0.9481,0.2857,0.7662,2.987,0.8052,8.974,0.8701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1191.0,297.0,3.4,0.8,-999.0,2016
24,24.0,72,PUERTO RICO,PR,Culebra,72049,"Culebra Municipio, Puerto Rico",11.6274837378,1508.0,218.0,1519.0,80.0,509.0,71.0,679.0,187.0,24.0,17.0,10069.0,1353.0,343.0,92.0,242.0,74.0,379.0,118.0,101.0,51.0,87.0,31.8,1434.0,220.5,843.0,175.9,41.0,17.9,36.0,18.0,54.0,25.3,129.0,39.0,0.0,13.0,45.8,9.3,3.6,2.5,10069.0,1353.0,32.9,6.9,16.0,5.0,25.1,6.9,6.7,3.3,17.1,5.8,95.1,5.0,59.2,8.9,2.7,1.2,2.4,1.2,10.6,4.7,25.3,6.9,0.0,0.9,0.2727,0.013,0.3506,0.7792,1.4156,0.2727,0.3636,0.987,0.0,0.8961,2.2468,0.6883,0.013,0.1818,0.1948,0.039,0.5455,0.987,1.0,0.974,0.0,3.5065,0.961,7.3636,0.4805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,163.0,80.0,10.8,5.3,-999.0,2016
25,25.0,72,PUERTO RICO,PR,Dorado,72051,"Dorado Municipio, Puerto Rico",23.0887281707,38013.0,0.0,15803.0,232.0,12036.0,439.0,13587.0,1307.0,3080.0,449.0,14504.0,996.0,6187.0,547.0,5669.0,0.0,9174.0,0.0,5988.0,558.0,1935.0,289.9,37465.0,288.0,20860.0,1216.9,152.0,80.9,47.0,54.0,825.0,195.7,1299.0,229.0,50.0,54.0,35.8,3.4,21.1,2.8,14504.0,996.0,24.3,2.2,14.9,0.0,24.1,0.0,15.8,1.5,16.1,2.3,98.6,0.8,58.1,3.4,1.0,0.5,0.3,0.3,6.9,1.6,10.8,1.9,0.1,0.1,0.0779,0.5714,0.0649,0.1948,0.9091,0.1688,0.1818,0.8701,0.1429,0.8182,2.013,0.4935,0.0779,0.1299,0.2078,0.0519,0.1818,0.6623,0.8831,0.026,0.1688,1.9221,0.2078,5.0519,0.0649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.0,473.0,4.8,1.2,-999.0,2016
26,26.0,72,PUERTO RICO,PR,Fajardo,72053,"Fajardo Municipio, Puerto Rico",29.9030778901,33912.0,0.0,18627.0,210.0,12691.0,379.0,14866.0,929.0,3754.0,407.0,10784.0,717.0,5048.0,400.0,6630.0,0.0,7590.0,0.0,7316.0,502.0,2356.0,280.8,33678.0,192.0,18105.0,888.0,1980.0,251.9,38.0,34.0,735.0,185.3,1953.0,269.0,267.0,83.0,44.1,2.7,25.8,2.7,10784.0,717.0,22.1,1.8,19.6,0.0,22.4,0.0,21.7,1.5,18.6,2.1,99.3,0.6,56.6,2.8,10.6,1.3,0.2,0.2,5.8,1.4,15.4,2.2,0.8,0.2,0.2078,0.8312,0.1948,0.1299,1.3636,0.2468,0.8442,0.5584,0.4805,0.9481,2.8312,0.987,0.3117,0.0519,0.3636,0.1299,0.8831,0.4286,0.8442,0.5195,0.7273,3.4026,0.9351,7.961,0.6753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2374.0,402.0,7.0,1.2,-999.0,2016
27,27.0,72,PUERTO RICO,PR,Florida,72054,"Florida Municipio, Puerto Rico",15.2091365469,12287.0,0.0,4919.0,138.0,4305.0,229.0,6707.0,869.0,602.0,203.0,7451.0,751.0,1672.0,299.0,1895.0,0.0,2865.0,0.0,2400.0,374.0,653.0,180.3,12234.0,60.0,8506.0,765.9,147.0,79.9,0.0,21.0,163.0,110.4,413.0,141.0,9.0,8.0,54.6,7.1,16.9,5.6,7451.0,751.0,20.6,3.7,15.4,0.0,23.3,0.0,19.5,3.0,15.2,4.1,99.6,0.5,73.4,6.6,3.0,1.6,0.0,0.8,3.8,2.6,9.6,3.3,0.1,0.1,0.7403,0.4026,0.8701,0.039,2.0519,0.5325,0.2727,0.7532,0.3506,0.6623,2.039,0.5065,0.5065,0.7273,1.2338,0.6234,0.6104,0.0,0.4805,0.013,0.0779,1.1818,0.026,6.5065,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,223.0,2.7,1.8,-999.0,2016
28,28.0,72,PUERTO RICO,PR,Guánica,72055,"Guánica Municipio, Puerto Rico",37.0503143291,17788.0,0.0,9346.0,121.0,5526.0,288.0,11199.0,668.0,1565.0,267.0,7223.0,731.0,4039.0,365.0,3592.0,0.0,3936.0,0.0,5658.0,423.0,522.0,142.9,17732.0,47.0,11722.0,714.4,194.0,70.2,21.0,22.0,233.0,84.2,923.0,160.0,84.0,41.0,63.0,3.8,30.8,4.6,7223.0,731.0,33.3,3.0,20.2,0.0,22.1,0.0,31.8,2.4,9.4,2.5,99.7,0.3,69.9,4.3,2.1,0.8,0.2,0.2,4.2,1.5,16.7,2.8,0.5,0.2,0.974,0.974,0.9091,0.7922,3.6494,0.987,0.9091,0.4675,0.987,0.039,2.4026,0.8442,0.6883,0.5455,1.2338,0.6234,0.4416,0.4286,0.5584,0.5974,0.5455,2.5714,0.5844,9.8571,0.9481,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1031.0,283.0,5.8,1.6,-999.0,2016
29,29.0,72,PUERTO RICO,PR,Guayama,72057,"Guayama Municipio, Puerto Rico",64.9917894252,43210.0,0.0,18819.0,277.0,14879.0,517.0,22189.0,1312.0,1601.0,367.0,9034.0,601.0,7532.0,579.0,6616.0,0.0,9967.0,0.0,9539.0,936.0,2492.0,354.0,42916.0,209.0,31632.0,1325.3,334.0,126.2,136.0,78.0,345.0,141.9,3205.0,380.0,2132.0,247.0,53.9,3.1,14.5,3.3,9034.0,601.0,26.2,2.0,15.3,0.0,23.1,0.0,23.2,2.3,16.7,2.3,99.3,0.5,77.29999999999998,3.2,1.8,0.7,0.7,0.4,2.3,1.0,21.5,2.5,4.9,0.6,0.7143,0.2727,0.5714,0.3247,1.8831,0.4416,0.2468,0.6883,0.6234,0.8571,2.4156,0.8571,0.3506,0.8961,1.2468,0.6623,0.3766,0.8961,0.0909,0.9221,1.0,3.2857,0.9091,8.8312,0.8312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2187.0,521.0,5.3,1.3,-999.0,2016
30,30.0,72,PUERTO RICO,PR,Guayanilla,72059,"Guayanilla Municipio, Puerto Rico",42.2705963815,20025.0,0.0,8364.0,116.0,6659.0,223.0,11725.0,665.0,1287.0,234.0,7864.0,536.0,3845.0,292.0,3494.0,0.0,4626.0,0.0,3295.0,318.0,996.0,184.7,19952.0,69.0,13618.0,678.3,84.0,58.5,8.0,13.0,162.0,70.8,933.0,177.0,62.0,56.0,58.8,3.3,22.3,3.8,7864.0,536.0,28.5,2.2,17.4,0.0,23.1,0.0,16.5,1.6,15.0,2.7,99.6,0.3,72.0,3.6,1.0,0.7,0.1,0.2,2.4,1.1,14.0,2.6,0.3,0.3,0.8831,0.6883,0.7792,0.4675,2.8182,0.7792,0.5974,0.7143,0.1818,0.5455,2.039,0.5195,0.5974,0.6494,1.2468,0.6494,0.1948,0.2208,0.1169,0.2597,0.4156,1.2078,0.039,7.3117,0.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,293.0,4.5,1.5,-999.0,2016
31,31.0,72,PUERTO RICO,PR,Guaynabo,72061,"Guaynabo Municipio, Puerto Rico",27.5849427177,92444.0,0.0,40303.0,315.0,34724.0,556.0,25064.0,1692.0,4889.0,590.0,23834.0,1034.0,11152.0,767.0,17477.0,0.0,17441.0,0.0,17764.0,884.0,4360.0,452.6,91500.0,342.0,37016.0,1648.5,7971.0,434.8,99.0,54.0,934.0,206.7,3786.0,367.0,596.0,150.0,27.2,1.8,11.6,1.4,23834.0,1034.0,16.8,1.2,18.9,0.0,18.9,0.0,19.3,1.0,12.6,1.3,99.0,0.4,41.9,1.9,19.8,1.1,0.2,0.1,2.7,0.6,10.9,1.0,0.6,0.2,0.0,0.1558,0.0,0.013,0.1688,0.013,0.7922,0.013,0.3247,0.2987,1.4286,0.0909,0.1818,0.0,0.1818,0.013,0.974,0.4286,0.2078,0.039,0.6234,2.2727,0.3896,4.0519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6372.0,771.0,6.9,0.8,-999.0,2016
32,32.0,72,PUERTO RICO,PR,Gurabo,72063,"Gurabo Municipio, Puerto Rico",27.8875856816,46990.0,0.0,17568.0,213.0,15473.0,397.0,15141.0,1786.0,3099.0,468.0,16238.0,1376.0,6720.0,653.0,6373.0,0.0,10911.0,0.0,11103.0,866.0,1741.0,329.2,46444.0,250.0,26283.0,1604.7,601.0,205.1,21.0,25.0,350.0,155.0,1961.0,299.0,329.0,126.0,32.4,3.8,14.9,2.2,16238.0,1376.0,21.3,2.1,13.6,0.0,23.2,0.0,23.7,1.8,11.3,2.1,98.8,0.5,58.9,3.6,3.4,1.2,0.1,0.1,2.3,1.0,12.7,1.9,0.7,0.3,0.0519,0.2987,0.026,0.0909,0.4675,0.039,0.039,0.7403,0.6623,0.1688,1.6104,0.1948,0.1429,0.1688,0.3117,0.1039,0.6753,0.2208,0.0779,0.1039,0.6494,1.7273,0.1429,4.1169,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925.0,623.0,6.2,1.3,-999.0,2016
33,33.0,72,PUERTO RICO,PR,Hatillo,72065,"Hatillo Municipio, Puerto Rico",41.7812043744,41327.0,0.0,16855.0,234.0,14339.0,431.0,18400.0,1456.0,1456.0,315.0,10116.0,535.0,9250.0,598.0,7129.0,0.0,8836.0,0.0,3168.0,450.0,1537.0,245.0,41250.0,91.0,25830.0,1312.2,248.0,99.3,0.0,28.0,244.0,119.5,1959.0,283.0,105.0,59.0,44.7,3.5,10.5,2.3,10116.0,535.0,32.4,2.1,17.3,0.0,21.4,0.0,7.7,1.1,10.7,1.7,99.8,0.2,65.7,3.3,1.5,0.6,0.0,0.2,1.7,0.8,13.7,1.9,0.3,0.1,0.2338,0.0909,0.3377,0.7403,1.4026,0.2597,0.5714,0.2727,0.026,0.1169,0.987,0.013,0.8182,0.4156,1.2338,0.6104,0.2987,0.0,0.013,0.2208,0.3117,0.8442,0.013,4.4675,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1867.0,489.0,4.5,1.2,-999.0,2016
34,34.0,72,PUERTO RICO,PR,Hormigueros,72067,"Hormigueros Municipio, Puerto Rico",11.3455659571,16678.0,0.0,7555.0,142.0,6233.0,244.0,6013.0,589.0,1370.0,230.0,11432.0,903.0,3271.0,283.0,4058.0,0.0,3212.0,0.0,4984.0,458.0,660.0,148.8,16623.0,51.0,9306.0,663.8,391.0,108.7,12.0,21.0,165.0,69.9,831.0,171.0,184.0,184.0,36.3,3.5,22.0,3.5,11432.0,903.0,27.1,2.3,24.3,0.0,19.3,0.0,30.1,2.7,10.6,2.4,99.7,0.3,58.2,4.2,5.2,1.4,0.2,0.3,2.6,1.1,13.3,2.7,1.1,1.1,0.1039,0.6234,0.1429,0.3636,1.2338,0.1948,1.0,0.026,0.9481,0.0909,2.0649,0.5325,0.6753,0.1429,0.8182,0.3636,0.7922,0.4286,0.1818,0.1558,0.8312,2.3896,0.4675,6.5065,0.2597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1006.0,248.0,6.1,1.5,-999.0,2016
35,35.0,72,PUERTO RICO,PR,Humacao,72069,"Humacao Municipio, Puerto Rico",44.760800999,55621.0,0.0,26899.0,296.0,18763.0,509.0,24941.0,1413.0,2263.0,436.0,10994.0,645.0,9320.0,687.0,10067.0,0.0,11837.0,0.0,6203.0,688.0,2878.0,374.1,55143.0,325.0,35104.0,1508.4,2436.0,299.4,23.0,31.0,920.0,231.3,2517.0,289.0,551.0,240.0,45.3,2.5,12.6,2.3,10994.0,645.0,24.3,1.8,18.1,0.0,21.3,0.0,11.2,1.2,15.3,1.9,99.1,0.6,66.6,2.9,9.1,1.1,0.1,0.1,4.9,1.2,13.4,1.5,1.0,0.4,0.2597,0.2208,0.1818,0.1948,0.8571,0.1429,0.6753,0.2468,0.1039,0.6753,1.7013,0.2597,0.2468,0.4675,0.7143,0.3117,0.8571,0.2208,0.7143,0.1688,0.7922,2.7532,0.7403,6.026,0.1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.0,517.0,4.2,0.9,-999.0,2016
36,36.0,72,PUERTO RICO,PR,Isabela,72071,"Isabela Municipio, Puerto Rico",55.3051678542,43919.0,0.0,20417.0,248.0,15084.0,497.0,23902.0,1417.0,2650.0,399.0,8578.0,548.0,9120.0,637.0,7662.0,0.0,9291.0,0.0,11911.0,651.0,1708.0,300.7,43533.0,159.0,26891.0,1403.0,572.0,147.4,0.0,28.0,439.0,154.4,2194.0,282.0,311.0,95.0,54.8,3.2,20.1,2.9,8578.0,548.0,30.0,2.1,17.4,0.0,21.2,0.0,27.3,1.5,11.3,2.0,99.1,0.4,64.3,3.4,2.8,0.7,0.0,0.2,2.9,1.0,14.5,1.9,0.7,0.2,0.7532,0.5325,0.6494,0.5584,2.4935,0.6883,0.5974,0.1948,0.8701,0.1948,1.8571,0.3896,0.2208,0.3247,0.5455,0.2338,0.5584,0.0,0.2597,0.3636,0.6753,1.8571,0.1688,6.7532,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.0,509.0,6.0,1.2,-999.0,2016
37,37.0,72,PUERTO RICO,PR,Jayuya,72073,"Jayuya Municipio, Puerto Rico",44.5332178083,15605.0,0.0,6231.0,156.0,4720.0,264.0,9196.0,825.0,1220.0,270.0,7258.0,694.0,2817.0,414.0,2178.0,0.0,3794.0,0.0,3642.0,544.0,741.0,187.8,15580.0,35.0,11142.0,755.0,159.0,60.4,5.0,8.0,246.0,114.2,945.0,208.0,226.0,180.0,59.8,5.4,28.1,5.4,7258.0,694.0,27.9,4.1,14.0,0.0,24.3,0.0,23.7,3.5,15.7,3.9,99.8,0.2,75.9,5.1,2.6,1.0,0.1,0.1,5.2,2.4,20.0,4.4,1.4,1.2,0.9091,0.9091,0.8961,0.4416,3.1558,0.8701,0.0909,0.9351,0.6623,0.7403,2.4286,0.8831,0.8442,0.8442,1.6883,0.9091,0.5195,0.2208,0.7792,0.8442,0.8701,3.2338,0.8701,10.5065,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,463.0,257.0,3.0,1.7,-999.0,2016
38,38.0,72,PUERTO RICO,PR,Juana Díaz,72075,"Juana Díaz Municipio, Puerto Rico",60.2771249303,48658.0,0.0,18930.0,251.0,16143.0,376.0,23218.0,1219.0,3704.0,437.0,10053.0,588.0,8642.0,568.0,7240.0,0.0,11772.0,0.0,10222.0,633.0,2419.0,278.7,48567.0,120.0,33452.0,1231.8,323.0,73.79999999999998,25.0,23.0,732.0,183.2,2320.0,285.0,511.0,146.0,48.2,2.5,19.8,2.2,10053.0,588.0,27.2,1.8,14.9,0.0,24.2,0.0,21.2,1.3,15.0,1.7,99.8,0.2,73.09999999999998,2.7,1.7,0.4,0.1,0.1,4.5,1.1,14.4,1.7,1.1,0.3,0.3766,0.5065,0.3636,0.3766,1.6234,0.3766,0.1818,0.8961,0.4545,0.5714,2.1039,0.5844,0.8052,0.7013,1.5065,0.8182,0.3636,0.2208,0.6234,0.3377,0.8182,2.3636,0.4416,7.5974,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,361.0,4.1,0.7,-999.0,2016
39,39.0,72,PUERTO RICO,PR,Juncos,72077,"Juncos Municipio, Puerto Rico",26.4886860118,39942.0,0.0,15723.0,289.0,12746.0,482.0,19558.0,1403.0,4013.0,546.0,9282.0,561.0,6478.0,575.0,5549.0,0.0,9494.0,0.0,8657.0,746.0,2306.0,343.5,39720.0,197.0,24887.0,1219.3,521.0,160.1,0.0,28.0,670.0,183.4,1845.0,313.0,203.0,91.0,49.0,3.5,26.0,3.3,9282.0,561.0,24.5,2.2,13.9,0.0,23.8,0.0,21.7,1.9,18.1,2.6,99.4,0.5,65.9,3.2,3.3,1.0,0.0,0.3,5.3,1.4,14.5,2.4,0.5,0.2,0.4416,0.8442,0.5325,0.2208,2.039,0.5195,0.0519,0.8312,0.4805,0.9351,2.2987,0.7273,0.4286,0.4416,0.8701,0.4156,0.6623,0.0,0.7922,0.3636,0.5714,2.3896,0.4805,7.5974,0.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2203.0,490.0,5.5,1.2,-999.0,2016
40,40.0,72,PUERTO RICO,PR,Lajas,72079,"Lajas Municipio, Puerto Rico",59.9580081524,24323.0,0.0,12107.0,174.0,8375.0,328.0,14552.0,1176.0,1047.0,213.0,7097.0,584.0,6539.0,536.0,5099.0,0.0,4946.0,0.0,4765.0,484.0,901.0,232.6,24294.0,47.0,15095.0,987.6,299.0,130.3,228.0,97.0,470.0,169.5,1095.0,183.0,39.0,38.0,59.9,4.8,17.4,3.6,7097.0,584.0,38.4,3.1,21.0,0.0,20.3,0.0,19.6,2.0,10.8,2.7,99.9,0.2,65.1,4.3,2.5,1.1,1.9,0.8,5.6,2.0,13.1,2.2,0.2,0.2,0.9221,0.4545,0.9481,0.9351,3.2597,0.9221,0.961,0.0779,0.3636,0.1299,1.5325,0.1169,0.9091,0.3896,1.2987,0.7273,0.4935,0.961,0.8312,0.1299,0.2078,2.6234,0.6234,8.7143,0.8052,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1255.0,369.0,5.2,1.5,-999.0,2016
41,41.0,72,PUERTO RICO,PR,Lares,72081,"Lares Municipio, Puerto Rico",61.4501804128,28052.0,0.0,12263.0,194.0,10148.0,372.0,15984.0,924.0,3496.0,434.0,7958.0,701.0,7604.0,452.0,4985.0,0.0,5943.0,0.0,6108.0,540.0,1290.0,259.6,27940.0,95.0,21156.0,676.7,104.0,49.2,50.0,50.0,425.0,141.0,1646.0,202.0,274.0,124.0,57.6,3.4,36.0,3.8,7958.0,701.0,39.3,2.3,17.8,0.0,21.2,0.0,22.0,2.0,12.7,2.5,99.6,0.3,79.5,2.5,0.8,0.4,0.4,0.4,4.2,1.4,16.2,1.9,1.0,0.4,0.8442,1.0,0.7662,0.961,3.5714,0.961,0.6623,0.2208,0.5325,0.3247,1.7403,0.3117,0.5195,0.9481,1.4675,0.7662,0.1558,0.7792,0.5455,0.5584,0.7792,2.8182,0.7792,9.5974,0.9221,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2091.0,335.0,7.5,1.2,-999.0,2016
42,42.0,72,PUERTO RICO,PR,Las Marías,72083,"Las Marías Municipio, Puerto Rico",46.3599706178,9093.0,0.0,3932.0,117.0,3104.0,172.0,5309.0,546.0,70.0,58.0,6730.0,720.0,2868.0,293.0,1569.0,0.0,2029.0,0.0,645.0,156.0,478.0,144.8,8996.0,65.0,7099.0,391.6,26.0,40.7,0.0,19.0,263.0,101.1,476.0,139.0,92.0,36.0,58.9,6.1,2.8,2.4,6730.0,720.0,46.8,4.8,17.3,0.0,22.3,0.0,7.1,1.7,15.4,4.6,98.9,0.7,83.09999999999998,4.6,0.7,1.0,0.0,1.0,8.5,3.2,15.3,4.5,1.0,0.4,0.8961,0.0,0.987,1.0,2.8831,0.7922,0.5714,0.5065,0.013,0.7013,1.7922,0.3636,0.1688,0.974,1.1429,0.5584,0.0909,0.0,0.974,0.4935,0.8052,2.3636,0.4286,8.1818,0.7143,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,232.0,101.0,2.6,1.1,-999.0,2016
43,43.0,72,PUERTO RICO,PR,Las Piedras,72085,"Las Piedras Municipio, Puerto Rico",33.879818451,38466.0,0.0,15634.0,203.0,12876.0,367.0,18254.0,1341.0,2715.0,499.0,9906.0,705.0,6276.0,524.0,5742.0,0.0,8746.0,0.0,6497.0,618.0,1930.0,308.4,38414.0,51.0,25698.0,1242.3,199.0,77.79999999999998,17.0,27.0,662.0,175.8,1551.0,295.0,57.0,54.0,47.5,3.5,20.8,3.4,9906.0,705.0,24.0,2.0,14.9,0.0,22.7,0.0,16.9,1.6,15.0,2.4,99.9,0.1,70.5,3.4,1.3,0.5,0.1,0.2,5.1,1.4,12.0,2.2,0.1,0.1,0.3377,0.5455,0.3766,0.1558,1.4156,0.2987,0.1818,0.6364,0.2078,0.5844,1.6104,0.1818,0.8831,0.5974,1.4805,0.8052,0.2727,0.2208,0.7662,0.0779,0.1948,1.5325,0.0779,6.039,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,413.0,4.9,1.1,-999.0,2016
44,44.0,72,PUERTO RICO,PR,Loíza,72087,"Loíza Municipio, Puerto Rico",19.3386422251,27857.0,0.0,11588.0,201.0,8810.0,268.0,13785.0,1008.0,2883.0,312.0,8694.0,626.0,4561.0,373.0,3879.0,0.0,6568.0,0.0,5198.0,377.0,1393.0,193.7,27849.0,12.0,19920.0,709.2,341.0,87.0,0.0,25.0,643.0,137.2,1945.0,205.0,75.0,51.0,49.6,3.6,26.1,2.7,8694.0,626.0,25.0,2.0,13.9,0.0,23.6,0.0,18.7,1.3,15.8,2.1,100.0,0.0,75.7,2.7,2.9,0.7,0.0,0.3,7.3,1.5,22.1,2.2,0.3,0.2,0.5065,0.8701,0.5974,0.2727,2.2468,0.6364,0.0519,0.7922,0.3117,0.7662,1.9221,0.4026,0.987,0.8052,1.7922,0.961,0.5974,0.0,0.9221,0.9481,0.3377,2.8052,0.7662,8.7662,0.8182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2741.0,439.0,9.8,1.6,-999.0,2016
45,45.0,72,PUERTO RICO,PR,Luquillo,72089,"Luquillo Municipio, Puerto Rico",25.8114573123,19237.0,0.0,10529.0,159.0,6691.0,281.0,8450.0,873.0,2084.0,293.0,10617.0,753.0,3175.0,379.0,3534.0,0.0,4302.0,0.0,4470.0,407.0,837.0,184.8,19012.0,144.0,11425.0,712.5,1720.0,192.8,0.0,21.0,399.0,130.3,1136.0,189.0,123.0,172.0,44.3,4.6,26.4,3.4,10617.0,753.0,24.5,2.9,18.4,0.0,22.4,0.0,23.4,2.2,12.5,2.7,98.8,0.7,62.6,3.9,16.3,1.8,0.0,0.4,6.0,1.9,17.0,2.7,0.6,0.9,0.2208,0.8831,0.2468,0.2208,1.5714,0.3636,0.7532,0.5325,0.6364,0.2857,2.2078,0.6364,0.1299,0.2597,0.3896,0.1688,0.9481,0.0,0.8571,0.6623,0.6104,3.0779,0.8182,7.2468,0.4416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1351.0,314.0,7.1,1.6,-999.0,2016
